sample_id,subject_id,gesture_id,video_path,viewpoint,performer_handedness,background_id,num_frames,fps
U04_G15_V04,U04,G15,videos/User_04/Gesture_15/U04_G15_V04.mp4,allo,left,B05,153,59.81
U04_G15_V05,U04,G15,videos/User_04/Gesture_15/U04_G15_V05.mp4,allo,left,B05,193,60.03
U04_G15_V06,U04,G15,videos/User_04/Gesture_15/U04_G15_V06.mp4,allo,left,B05,159,60.03
U04_G15_V07,U04,G15,videos/User_04/Gesture_15/U04_G15_V07.mp4,allo,left,B06,163,58.89
U04_G15_V08,U04,G15,videos/User_04/Gesture_15/U04_G15_V08.mp4,allo,left,B06,156,58.37
U04_G15_V09,U04,G15,videos/User_04/Gesture_15/U04_G15_V09.mp4,allo,left,B06,160,58.29
U04_G15_V10,U04,G15,videos/User_04/Gesture_15/U04_G15_V10.mp4,allo,left,B06,179,58.63
U04_G15_V11,U04,G15,videos/User_04/Gesture_15/U04_G15_V11.mp4,allo,left,B06,148,58.41
U04_G15_V12,U04,G15,videos/User_04/Gesture_15/U04_G15_V12.mp4,allo,left,B06,164,58.24
U04_G16_V01,U04,G16,videos/User_04/Gesture_16/U04_G16_V01.mp4,allo,left,B05,153,60.03
U04_G16_V02,U04,G16,videos/User_04/Gesture_16/U04_G16_V02.mp4,allo,left,B05,147,60.03
U04_G16_V03,U04,G16,videos/User_04/Gesture_16/U04_G16_V03.mp4,allo,left,B05,152,60.03
U04_G16_V04,U04,G16,videos/User_04/Gesture_16/U04_G16_V04.mp4,allo,left,B05,149,59.67
U04_G16_V05,U04,G16,videos/User_04/Gesture_16/U04_G16_V05.mp4,allo,left,B05,156,60.03
U04_G16_V06,U04,G16,videos/User_04/Gesture_16/U04_G16_V06.mp4,allo,left,B05,146,59.63
U04_G16_V07,U04,G16,videos/User_04/Gesture_16/U04_G16_V07.mp4,allo,left,B05,155,60.03
U04_G16_V08,U04,G16,videos/User_04/Gesture_16/U04_G16_V08.mp4,allo,left,B06,113,57.42
U04_G16_V09,U04,G16,videos/User_04/Gesture_16/U04_G16_V09.mp4,allo,left,B06,155,58.71
U04_G16_V10,U04,G16,videos/User_04/Gesture_16/U04_G16_V10.mp4,allo,left,B06,154,58.62
U04_G16_V11,U04,G16,videos/User_04/Gesture_16/U04_G16_V11.mp4,allo,left,B06,153,58.71
U04_G16_V12,U04,G16,videos/User_04/Gesture_16/U04_G16_V12.mp4,allo,left,B06,149,58.24
U04_G16_V13,U04,G16,videos/User_04/Gesture_16/U04_G16_V13.mp4,allo,left,B06,150,58.64
U04_G16_V14,U04,G16,videos/User_04/Gesture_16/U04_G16_V14.mp4,allo,left,B06,153,58.66
U04_G17_V01,U04,G17,videos/User_04/Gesture_17/U04_G17_V01.mp4,allo,left,B05,154,59.87
U04_G17_V02,U04,G17,videos/User_04/Gesture_17/U04_G17_V02.mp4,allo,left,B05,164,59.96
U04_G17_V03,U04,G17,videos/User_04/Gesture_17/U04_G17_V03.mp4,allo,left,B05,153,60.03
U04_G17_V04,U04,G17,videos/User_04/Gesture_17/U04_G17_V04.mp4,allo,left,B05,148,60.01
U04_G17_V05,U04,G17,videos/User_04/Gesture_17/U04_G17_V05.mp4,allo,left,B05,158,59.76
U04_G17_V06,U04,G17,videos/User_04/Gesture_17/U04_G17_V06.mp4,allo,left,B06,145,58.22
U04_G17_V07,U04,G17,videos/User_04/Gesture_17/U04_G17_V07.mp4,allo,left,B06,156,58.87
U04_G17_V08,U04,G17,videos/User_04/Gesture_17/U04_G17_V08.mp4,allo,left,B06,159,58.75
U04_G17_V09,U04,G17,videos/User_04/Gesture_17/U04_G17_V09.mp4,allo,left,B06,150,58.74
U04_G17_V10,U04,G17,videos/User_04/Gesture_17/U04_G17_V10.mp4,allo,left,B06,155,58.4
U04_G17_V11,U04,G17,videos/User_04/Gesture_17/U04_G17_V11.mp4,allo,left,B06,149,58.59
U04_G18_V01,U04,G18,videos/User_04/Gesture_18/U04_G18_V01.mp4,allo,dual,B05,144,59.77
U04_G18_V02,U04,G18,videos/User_04/Gesture_18/U04_G18_V02.mp4,allo,dual,B05,155,59.73
U04_G18_V03,U04,G18,videos/User_04/Gesture_18/U04_G18_V03.mp4,allo,dual,B05,160,59.83
U04_G18_V04,U04,G18,videos/User_04/Gesture_18/U04_G18_V04.mp4,allo,dual,B05,163,60.03
U04_G18_V05,U04,G18,videos/User_04/Gesture_18/U04_G18_V05.mp4,allo,dual,B05,128,60.03
U04_G18_V06,U04,G18,videos/User_04/Gesture_18/U04_G18_V06.mp4,allo,dual,B05,157,60.03
U04_G18_V07,U04,G18,videos/User_04/Gesture_18/U04_G18_V07.mp4,allo,dual,B06,152,58.38
U04_G18_V08,U04,G18,videos/User_04/Gesture_18/U04_G18_V08.mp4,allo,dual,B06,154,58.41
U04_G18_V09,U04,G18,videos/User_04/Gesture_18/U04_G18_V09.mp4,allo,dual,B06,152,58.44
U04_G18_V10,U04,G18,videos/User_04/Gesture_18/U04_G18_V10.mp4,allo,dual,B06,156,58.54
U04_G18_V11,U04,G18,videos/User_04/Gesture_18/U04_G18_V11.mp4,allo,dual,B06,210,59.13
U04_G18_V12,U04,G18,videos/User_04/Gesture_18/U04_G18_V12.mp4,allo,dual,B06,136,58.22
U04_G18_V13,U04,G18,videos/User_04/Gesture_18/U04_G18_V13.mp4,allo,dual,B06,151,58.32
U04_G19_V01,U04,G19,videos/User_04/Gesture_19/U04_G19_V01.mp4,allo,dual,B05,132,59.92
U04_G19_V02,U04,G19,videos/User_04/Gesture_19/U04_G19_V02.mp4,allo,dual,B05,160,60.03
U04_G19_V03,U04,G19,videos/User_04/Gesture_19/U04_G19_V03.mp4,allo,dual,B05,158,59.65
U04_G19_V04,U04,G19,videos/User_04/Gesture_19/U04_G19_V04.mp4,allo,dual,B05,159,59.75
U04_G19_V05,U04,G19,videos/User_04/Gesture_19/U04_G19_V05.mp4,allo,dual,B05,158,59.77
U04_G19_V06,U04,G19,videos/User_04/Gesture_19/U04_G19_V06.mp4,allo,dual,B05,144,60.03
U04_G19_V07,U04,G19,videos/User_04/Gesture_19/U04_G19_V07.mp4,allo,dual,B05,153,60.03
U04_G19_V08,U04,G19,videos/User_04/Gesture_19/U04_G19_V08.mp4,allo,dual,B06,159,58.32
U04_G19_V09,U04,G19,videos/User_04/Gesture_19/U04_G19_V09.mp4,allo,dual,B06,172,58.47
U04_G19_V10,U04,G19,videos/User_04/Gesture_19/U04_G19_V10.mp4,allo,dual,B06,166,58.66
U04_G19_V11,U04,G19,videos/User_04/Gesture_19/U04_G19_V11.mp4,allo,dual,B06,176,58.38
U04_G19_V12,U04,G19,videos/User_04/Gesture_19/U04_G19_V12.mp4,allo,dual,B06,144,57.78
U04_G19_V13,U04,G19,videos/User_04/Gesture_19/U04_G19_V13.mp4,allo,dual,B06,161,58.82
U04_G19_V14,U04,G19,videos/User_04/Gesture_19/U04_G19_V14.mp4,allo,dual,B06,233,59.03
U04_G20_V01,U04,G20,videos/User_04/Gesture_20/U04_G20_V01.mp4,allo,dual,B05,155,60.03
U04_G20_V02,U04,G20,videos/User_04/Gesture_20/U04_G20_V02.mp4,allo,dual,B05,159,59.36
U04_G20_V03,U04,G20,videos/User_04/Gesture_20/U04_G20_V03.mp4,allo,dual,B05,118,59.58
U04_G20_V04,U04,G20,videos/User_04/Gesture_20/U04_G20_V04.mp4,allo,dual,B05,164,59.94
U04_G20_V05,U04,G20,videos/User_04/Gesture_20/U04_G20_V05.mp4,allo,dual,B05,153,59.82
U04_G20_V06,U04,G20,videos/User_04/Gesture_20/U04_G20_V06.mp4,allo,dual,B05,167,60.03
U04_G20_V07,U04,G20,videos/User_04/Gesture_20/U04_G20_V07.mp4,allo,dual,B06,158,58.81
U04_G20_V08,U04,G20,videos/User_04/Gesture_20/U04_G20_V08.mp4,allo,dual,B06,197,58.92
U04_G20_V09,U04,G20,videos/User_04/Gesture_20/U04_G20_V09.mp4,allo,dual,B06,142,58.21
U04_G20_V10,U04,G20,videos/User_04/Gesture_20/U04_G20_V10.mp4,allo,dual,B06,152,57.99
U04_G20_V11,U04,G20,videos/User_04/Gesture_20/U04_G20_V11.mp4,allo,dual,B06,111,57.98
U04_G20_V12,U04,G20,videos/User_04/Gesture_20/U04_G20_V12.mp4,allo,dual,B06,192,58.77
U05_G01_V01,U05,G01,videos/User_05/Gesture_01/U05_G01_V01.mp4,allo,left,B07,158,59.95
U05_G01_V02,U05,G01,videos/User_05/Gesture_01/U05_G01_V02.mp4,allo,left,B07,147,59.9
U05_G01_V03,U05,G01,videos/User_05/Gesture_01/U05_G01_V03.mp4,allo,left,B07,160,60.03
U05_G01_V04,U05,G01,videos/User_05/Gesture_01/U05_G01_V04.mp4,allo,left,B07,152,60.03
U05_G01_V05,U05,G01,videos/User_05/Gesture_01/U05_G01_V05.mp4,allo,left,B07,160,59.93
U05_G01_V06,U05,G01,videos/User_05/Gesture_01/U05_G01_V06.mp4,allo,left,B07,152,59.87
U05_G01_V07,U05,G01,videos/User_05/Gesture_01/U05_G01_V07.mp4,allo,left,B08,160,58.44
U05_G01_V08,U05,G01,videos/User_05/Gesture_01/U05_G01_V08.mp4,allo,left,B08,154,58.22
U05_G01_V09,U05,G01,videos/User_05/Gesture_01/U05_G01_V09.mp4,allo,left,B08,153,58.3
U05_G01_V10,U05,G01,videos/User_05/Gesture_01/U05_G01_V10.mp4,allo,left,B08,142,58.33
U05_G01_V11,U05,G01,videos/User_05/Gesture_01/U05_G01_V11.mp4,allo,left,B08,125,57.59
U05_G01_V12,U05,G01,videos/User_05/Gesture_01/U05_G01_V12.mp4,allo,left,B08,149,58.35
U05_G02_V01,U05,G02,videos/User_05/Gesture_02/U05_G02_V01.mp4,allo,left,B07,143,58.23
U05_G02_V02,U05,G02,videos/User_05/Gesture_02/U05_G02_V02.mp4,allo,left,B07,167,58.72
U05_G02_V03,U05,G02,videos/User_05/Gesture_02/U05_G02_V03.mp4,allo,left,B07,151,58.17
U05_G02_V04,U05,G02,videos/User_05/Gesture_02/U05_G02_V04.mp4,allo,left,B07,153,58.42
U05_G02_V05,U05,G02,videos/User_05/Gesture_02/U05_G02_V05.mp4,allo,left,B07,151,58.46
U05_G02_V06,U05,G02,videos/User_05/Gesture_02/U05_G02_V06.mp4,allo,left,B07,158,58.45
U05_G02_V07,U05,G02,videos/User_05/Gesture_02/U05_G02_V07.mp4,allo,left,B07,151,58.26
U05_G02_V08,U05,G02,videos/User_05/Gesture_02/U05_G02_V08.mp4,allo,left,B08,134,57.59
U05_G02_V09,U05,G02,videos/User_05/Gesture_02/U05_G02_V09.mp4,allo,left,B08,147,58.28
U05_G02_V10,U05,G02,videos/User_05/Gesture_02/U05_G02_V10.mp4,allo,left,B08,130,58.01
U05_G02_V11,U05,G02,videos/User_05/Gesture_02/U05_G02_V11.mp4,allo,left,B08,152,58.13
U05_G02_V12,U05,G02,videos/User_05/Gesture_02/U05_G02_V12.mp4,allo,left,B08,150,58.43
U05_G03_V01,U05,G03,videos/User_05/Gesture_03/U05_G03_V01.mp4,allo,left,B07,161,59.01
U05_G03_V02,U05,G03,videos/User_05/Gesture_03/U05_G03_V02.mp4,allo,left,B07,152,58.53
U05_G03_V03,U05,G03,videos/User_05/Gesture_03/U05_G03_V03.mp4,allo,left,B07,156,58.58
U05_G03_V04,U05,G03,videos/User_05/Gesture_03/U05_G03_V04.mp4,allo,left,B07,151,58.47
U05_G03_V05,U05,G03,videos/User_05/Gesture_03/U05_G03_V05.mp4,allo,left,B07,153,58.56
U05_G03_V06,U05,G03,videos/User_05/Gesture_03/U05_G03_V06.mp4,allo,left,B07,146,58.32
U05_G03_V07,U05,G03,videos/User_05/Gesture_03/U05_G03_V07.mp4,allo,left,B07,151,58.45
U05_G03_V08,U05,G03,videos/User_05/Gesture_03/U05_G03_V08.mp4,allo,left,B07,155,58.44
U05_G03_V09,U05,G03,videos/User_05/Gesture_03/U05_G03_V09.mp4,allo,left,B08,140,57.8
U05_G03_V10,U05,G03,videos/User_05/Gesture_03/U05_G03_V10.mp4,allo,left,B08,117,57.71
U05_G03_V11,U05,G03,videos/User_05/Gesture_03/U05_G03_V11.mp4,allo,left,B08,154,58.62
U05_G03_V12,U05,G03,videos/User_05/Gesture_03/U05_G03_V12.mp4,allo,left,B08,153,58.63
U05_G03_V13,U05,G03,videos/User_05/Gesture_03/U05_G03_V13.mp4,allo,left,B08,153,58.39
U05_G04_V01,U05,G04,videos/User_05/Gesture_04/U05_G04_V01.mp4,allo,left,B07,155,57.84
U05_G04_V02,U05,G04,videos/User_05/Gesture_04/U05_G04_V02.mp4,allo,left,B07,153,58.33
U05_G04_V03,U05,G04,videos/User_05/Gesture_04/U05_G04_V03.mp4,allo,left,B07,134,58.09
U05_G04_V04,U05,G04,videos/User_05/Gesture_04/U05_G04_V04.mp4,allo,left,B07,167,58.51
U05_G04_V05,U05,G04,videos/User_05/Gesture_04/U05_G04_V05.mp4,allo,left,B07,150,58.11
U05_G04_V06,U05,G04,videos/User_05/Gesture_04/U05_G04_V06.mp4,allo,left,B07,159,58.83
U05_G04_V07,U05,G04,videos/User_05/Gesture_04/U05_G04_V07.mp4,allo,left,B07,155,58.53
U05_G04_V08,U05,G04,videos/User_05/Gesture_04/U05_G04_V08.mp4,allo,left,B07,151,58.48
U05_G04_V09,U05,G04,videos/User_05/Gesture_04/U05_G04_V09.mp4,allo,left,B07,151,58.55
U05_G04_V10,U05,G04,videos/User_05/Gesture_04/U05_G04_V10.mp4,allo,left,B07,148,57.98
U05_G04_V11,U05,G04,videos/User_05/Gesture_04/U05_G04_V11.mp4,allo,left,B08,148,58.37
U05_G04_V12,U05,G04,videos/User_05/Gesture_04/U05_G04_V12.mp4,allo,left,B08,149,57.79
U05_G04_V13,U05,G04,videos/User_05/Gesture_04/U05_G04_V13.mp4,allo,left,B08,185,58.56
U05_G04_V14,U05,G04,videos/User_05/Gesture_04/U05_G04_V14.mp4,allo,left,B08,152,58.69
U05_G04_V15,U05,G04,videos/User_05/Gesture_04/U05_G04_V15.mp4,allo,left,B08,153,58.02
U05_G04_V16,U05,G04,videos/User_05/Gesture_04/U05_G04_V16.mp4,allo,left,B08,152,58
U05_G05_V01,U05,G05,videos/User_05/Gesture_05/U05_G05_V01.mp4,allo,left,B07,152,57.83
U05_G05_V02,U05,G05,videos/User_05/Gesture_05/U05_G05_V02.mp4,allo,left,B07,152,57.96
U05_G05_V03,U05,G05,videos/User_05/Gesture_05/U05_G05_V03.mp4,allo,left,B07,150,58.53
U05_G05_V04,U05,G05,videos/User_05/Gesture_05/U05_G05_V04.mp4,allo,left,B07,161,58.81
U05_G05_V05,U05,G05,videos/User_05/Gesture_05/U05_G05_V05.mp4,allo,left,B07,135,56.92
U05_G05_V06,U05,G05,videos/User_05/Gesture_05/U05_G05_V06.mp4,allo,left,B07,146,58.42
U05_G05_V07,U05,G05,videos/User_05/Gesture_05/U05_G05_V07.mp4,allo,left,B08,148,58.12
U05_G05_V08,U05,G05,videos/User_05/Gesture_05/U05_G05_V08.mp4,allo,left,B08,158,58.45
U05_G05_V09,U05,G05,videos/User_05/Gesture_05/U05_G05_V09.mp4,allo,left,B08,136,58.54
U05_G05_V10,U05,G05,videos/User_05/Gesture_05/U05_G05_V10.mp4,allo,left,B08,144,58.35
U05_G05_V11,U05,G05,videos/User_05/Gesture_05/U05_G05_V11.mp4,allo,left,B08,148,57.97
U05_G06_V01,U05,G06,videos/User_05/Gesture_06/U05_G06_V01.mp4,allo,dual,B07,146,58.42
U05_G06_V02,U05,G06,videos/User_05/Gesture_06/U05_G06_V02.mp4,allo,dual,B07,157,58.1
U05_G06_V03,U05,G06,videos/User_05/Gesture_06/U05_G06_V03.mp4,allo,dual,B07,148,58.7
U05_G06_V04,U05,G06,videos/User_05/Gesture_06/U05_G06_V04.mp4,allo,dual,B07,157,58.38
U05_G06_V05,U05,G06,videos/User_05/Gesture_06/U05_G06_V05.mp4,allo,dual,B07,171,58.85
U05_G06_V06,U05,G06,videos/User_05/Gesture_06/U05_G06_V06.mp4,allo,dual,B07,168,58.52
U05_G06_V07,U05,G06,videos/User_05/Gesture_06/U05_G06_V07.mp4,allo,dual,B08,150,58.19
U05_G06_V08,U05,G06,videos/User_05/Gesture_06/U05_G06_V08.mp4,allo,dual,B08,154,58.3
U05_G06_V09,U05,G06,videos/User_05/Gesture_06/U05_G06_V09.mp4,allo,dual,B08,150,58.69
U05_G06_V10,U05,G06,videos/User_05/Gesture_06/U05_G06_V10.mp4,allo,dual,B08,152,58.36
U05_G06_V11,U05,G06,videos/User_05/Gesture_06/U05_G06_V11.mp4,allo,dual,B08,149,58.2
U05_G06_V12,U05,G06,videos/User_05/Gesture_06/U05_G06_V12.mp4,allo,dual,B08,152,58.07
U05_G07_V01,U05,G07,videos/User_05/Gesture_07/U05_G07_V01.mp4,allo,dual,B07,137,57.82
U05_G07_V02,U05,G07,videos/User_05/Gesture_07/U05_G07_V02.mp4,allo,dual,B07,164,58.47
U05_G07_V03,U05,G07,videos/User_05/Gesture_07/U05_G07_V03.mp4,allo,dual,B07,139,57.91
U05_G07_V04,U05,G07,videos/User_05/Gesture_07/U05_G07_V04.mp4,allo,dual,B07,150,58.12
U05_G07_V05,U05,G07,videos/User_05/Gesture_07/U05_G07_V05.mp4,allo,dual,B07,140,57.81
U05_G07_V06,U05,G07,videos/User_05/Gesture_07/U05_G07_V06.mp4,allo,dual,B07,152,58.54
U05_G07_V07,U05,G07,videos/User_05/Gesture_07/U05_G07_V07.mp4,allo,dual,B07,150,58.36
U05_G07_V08,U05,G07,videos/User_05/Gesture_07/U05_G07_V08.mp4,allo,dual,B08,154,58.21
U05_G07_V09,U05,G07,videos/User_05/Gesture_07/U05_G07_V09.mp4,allo,dual,B08,138,57.67
U05_G07_V10,U05,G07,videos/User_05/Gesture_07/U05_G07_V10.mp4,allo,dual,B08,143,58.66
U05_G07_V11,U05,G07,videos/User_05/Gesture_07/U05_G07_V11.mp4,allo,dual,B08,117,58.35
U05_G08_V01,U05,G08,videos/User_05/Gesture_08/U05_G08_V01.mp4,allo,left,B07,161,58.45
U05_G08_V02,U05,G08,videos/User_05/Gesture_08/U05_G08_V02.mp4,allo,left,B07,133,57.9
U05_G08_V03,U05,G08,videos/User_05/Gesture_08/U05_G08_V03.mp4,allo,left,B07,96,58.38
U05_G08_V04,U05,G08,videos/User_05/Gesture_08/U05_G08_V04.mp4,allo,left,B07,146,58.43
U05_G08_V05,U05,G08,videos/User_05/Gesture_08/U05_G08_V05.mp4,allo,left,B07,121,58.12
U05_G08_V06,U05,G08,videos/User_05/Gesture_08/U05_G08_V06.mp4,allo,left,B07,156,58.47
U05_G08_V07,U05,G08,videos/User_05/Gesture_08/U05_G08_V07.mp4,allo,left,B07,150,58.71
U05_G08_V08,U05,G08,videos/User_05/Gesture_08/U05_G08_V08.mp4,allo,left,B08,149,58.68
U05_G08_V09,U05,G08,videos/User_05/Gesture_08/U05_G08_V09.mp4,allo,left,B08,167,58.57
U05_G08_V10,U05,G08,videos/User_05/Gesture_08/U05_G08_V10.mp4,allo,left,B08,152,58.59
U05_G08_V11,U05,G08,videos/User_05/Gesture_08/U05_G08_V11.mp4,allo,left,B08,151,58.81
U05_G08_V12,U05,G08,videos/User_05/Gesture_08/U05_G08_V12.mp4,allo,left,B08,154,58.6
U05_G09_V01,U05,G09,videos/User_05/Gesture_09/U05_G09_V01.mp4,allo,left,B07,165,58.73
U05_G09_V02,U05,G09,videos/User_05/Gesture_09/U05_G09_V02.mp4,allo,left,B07,157,58.81
U05_G09_V03,U05,G09,videos/User_05/Gesture_09/U05_G09_V03.mp4,allo,left,B07,162,58.74
U05_G09_V04,U05,G09,videos/User_05/Gesture_09/U05_G09_V04.mp4,allo,left,B07,178,58.45
U05_G09_V05,U05,G09,videos/User_05/Gesture_09/U05_G09_V05.mp4,allo,left,B07,146,58.36
U05_G09_V06,U05,G09,videos/User_05/Gesture_09/U05_G09_V06.mp4,allo,left,B07,144,57.79
U05_G09_V07,U05,G09,videos/User_05/Gesture_09/U05_G09_V07.mp4,allo,left,B08,148,57.98
U05_G09_V08,U05,G09,videos/User_05/Gesture_09/U05_G09_V08.mp4,allo,left,B08,166,58.42
U05_G09_V09,U05,G09,videos/User_05/Gesture_09/U05_G09_V09.mp4,allo,left,B08,154,58.52
U05_G09_V10,U05,G09,videos/User_05/Gesture_09/U05_G09_V10.mp4,allo,left,B08,144,57.68
U05_G09_V11,U05,G09,videos/User_05/Gesture_09/U05_G09_V11.mp4,allo,left,B08,152,58.04
U05_G10_V01,U05,G10,videos/User_05/Gesture_10/U05_G10_V01.mp4,allo,left,B07,122,58.58
U05_G10_V02,U05,G10,videos/User_05/Gesture_10/U05_G10_V02.mp4,allo,left,B07,152,58.7
U05_G10_V03,U05,G10,videos/User_05/Gesture_10/U05_G10_V03.mp4,allo,left,B07,144,58.46
U05_G10_V04,U05,G10,videos/User_05/Gesture_10/U05_G10_V04.mp4,allo,left,B07,149,58.69
U05_G10_V05,U05,G10,videos/User_05/Gesture_10/U05_G10_V05.mp4,allo,left,B07,150,58.49
U05_G10_V06,U05,G10,videos/User_05/Gesture_10/U05_G10_V06.mp4,allo,left,B07,151,58.34
U05_G10_V07,U05,G10,videos/User_05/Gesture_10/U05_G10_V07.mp4,allo,left,B07,149,58.38
U05_G10_V08,U05,G10,videos/User_05/Gesture_10/U05_G10_V08.mp4,allo,left,B08,169,58.85
U05_G10_V09,U05,G10,videos/User_05/Gesture_10/U05_G10_V09.mp4,allo,left,B08,147,58.42
U05_G10_V10,U05,G10,videos/User_05/Gesture_10/U05_G10_V10.mp4,allo,left,B08,155,58.29
U05_G10_V11,U05,G10,videos/User_05/Gesture_10/U05_G10_V11.mp4,allo,left,B08,165,58.86
U05_G10_V12,U05,G10,videos/User_05/Gesture_10/U05_G10_V12.mp4,allo,left,B08,151,58.71
U05_G10_V13,U05,G10,videos/User_05/Gesture_10/U05_G10_V13.mp4,allo,left,B08,151,58.98
U05_G10_V14,U05,G10,videos/User_05/Gesture_10/U05_G10_V14.mp4,allo,left,B08,153,58.12
U05_G11_V01,U05,G11,videos/User_05/Gesture_11/U05_G11_V01.mp4,allo,left,B07,180,58.55
U05_G11_V02,U05,G11,videos/User_05/Gesture_11/U05_G11_V02.mp4,allo,left,B07,153,58.14
U05_G11_V03,U05,G11,videos/User_05/Gesture_11/U05_G11_V03.mp4,allo,left,B07,156,58.49
U05_G11_V04,U05,G11,videos/User_05/Gesture_11/U05_G11_V04.mp4,allo,left,B07,151,58.33
U05_G11_V05,U05,G11,videos/User_05/Gesture_11/U05_G11_V05.mp4,allo,left,B07,181,58.78
U05_G11_V06,U05,G11,videos/User_05/Gesture_11/U05_G11_V06.mp4,allo,left,B07,189,58.71
U05_G11_V07,U05,G11,videos/User_05/Gesture_11/U05_G11_V07.mp4,allo,left,B08,150,58.33
U05_G11_V08,U05,G11,videos/User_05/Gesture_11/U05_G11_V08.mp4,allo,left,B08,136,58.13
U05_G11_V09,U05,G11,videos/User_05/Gesture_11/U05_G11_V09.mp4,allo,left,B08,132,58.21
U05_G11_V10,U05,G11,videos/User_05/Gesture_11/U05_G11_V10.mp4,allo,left,B08,174,58.73
U05_G12_V01,U05,G12,videos/User_05/Gesture_12/U05_G12_V01.mp4,allo,left,B07,147,58.47
U05_G12_V02,U05,G12,videos/User_05/Gesture_12/U05_G12_V02.mp4,allo,left,B07,149,58.08
U05_G12_V03,U05,G12,videos/User_05/Gesture_12/U05_G12_V03.mp4,allo,left,B07,158,58.42
U05_G12_V04,U05,G12,videos/User_05/Gesture_12/U05_G12_V04.mp4,allo,left,B07,150,57.97
U05_G12_V05,U05,G12,videos/User_05/Gesture_12/U05_G12_V05.mp4,allo,left,B07,127,57.76
U05_G12_V06,U05,G12,videos/User_05/Gesture_12/U05_G12_V06.mp4,allo,left,B07,138,58.04
U05_G12_V07,U05,G12,videos/User_05/Gesture_12/U05_G12_V07.mp4,allo,left,B08,181,58.77
U05_G12_V08,U05,G12,videos/User_05/Gesture_12/U05_G12_V08.mp4,allo,left,B08,142,58.38
U05_G12_V09,U05,G12,videos/User_05/Gesture_12/U05_G12_V09.mp4,allo,left,B08,137,58.06
U05_G12_V10,U05,G12,videos/User_05/Gesture_12/U05_G12_V10.mp4,allo,left,B08,148,58.49
U05_G12_V11,U05,G12,videos/User_05/Gesture_12/U05_G12_V11.mp4,allo,left,B08,149,58.7
U05_G13_V01,U05,G13,videos/User_05/Gesture_13/U05_G13_V01.mp4,allo,left,B07,149,58.44
U05_G13_V02,U05,G13,videos/User_05/Gesture_13/U05_G13_V02.mp4,allo,left,B07,142,58.35
U05_G13_V03,U05,G13,videos/User_05/Gesture_13/U05_G13_V03.mp4,allo,left,B07,171,58.82
U05_G13_V04,U05,G13,videos/User_05/Gesture_13/U05_G13_V04.mp4,allo,left,B07,137,58.65
U05_G13_V05,U05,G13,videos/User_05/Gesture_13/U05_G13_V05.mp4,allo,left,B07,148,58.25
U05_G13_V06,U05,G13,videos/User_05/Gesture_13/U05_G13_V06.mp4,allo,left,B07,119,57.98
U05_G13_V07,U05,G13,videos/User_05/Gesture_13/U05_G13_V07.mp4,allo,left,B07,149,58.65
U05_G13_V08,U05,G13,videos/User_05/Gesture_13/U05_G13_V08.mp4,allo,left,B08,148,58.09
U05_G13_V09,U05,G13,videos/User_05/Gesture_13/U05_G13_V09.mp4,allo,left,B08,149,58.23
U05_G13_V10,U05,G13,videos/User_05/Gesture_13/U05_G13_V10.mp4,allo,left,B08,150,58.72
U05_G13_V11,U05,G13,videos/User_05/Gesture_13/U05_G13_V11.mp4,allo,left,B08,161,58.86
U05_G14_V01,U05,G14,videos/User_05/Gesture_14/U05_G14_V01.mp4,allo,left,B07,146,58.2
U05_G14_V02,U05,G14,videos/User_05/Gesture_14/U05_G14_V02.mp4,allo,left,B07,147,58.72
U05_G14_V03,U05,G14,videos/User_05/Gesture_14/U05_G14_V03.mp4,allo,left,B07,180,58.87
U05_G14_V04,U05,G14,videos/User_05/Gesture_14/U05_G14_V04.mp4,allo,left,B07,161,58.41
U05_G14_V05,U05,G14,videos/User_05/Gesture_14/U05_G14_V05.mp4,allo,left,B07,156,58.68
U05_G14_V06,U05,G14,videos/User_05/Gesture_14/U05_G14_V06.mp4,allo,left,B07,133,58.51
U05_G14_V07,U05,G14,videos/User_05/Gesture_14/U05_G14_V07.mp4,allo,left,B07,149,58.41
U05_G14_V08,U05,G14,videos/User_05/Gesture_14/U05_G14_V08.mp4,allo,left,B07,145,58.41
U05_G14_V09,U05,G14,videos/User_05/Gesture_14/U05_G14_V09.mp4,allo,left,B07,140,58.39
U05_G14_V10,U05,G14,videos/User_05/Gesture_14/U05_G14_V10.mp4,allo,left,B08,146,58.13
U05_G14_V11,U05,G14,videos/User_05/Gesture_14/U05_G14_V11.mp4,allo,left,B08,112,56.55
U05_G14_V12,U05,G14,videos/User_05/Gesture_14/U05_G14_V12.mp4,allo,left,B08,129,58.43
U05_G14_V13,U05,G14,videos/User_05/Gesture_14/U05_G14_V13.mp4,allo,left,B08,172,58.53
U05_G14_V14,U05,G14,videos/User_05/Gesture_14/U05_G14_V14.mp4,allo,left,B08,134,58.27
U05_G15_V01,U05,G15,videos/User_05/Gesture_15/U05_G15_V01.mp4,allo,left,B07,165,58.62
U05_G15_V02,U05,G15,videos/User_05/Gesture_15/U05_G15_V02.mp4,allo,left,B07,158,58.91
U05_G15_V03,U05,G15,videos/User_05/Gesture_15/U05_G15_V03.mp4,allo,left,B07,129,58.04
U05_G15_V04,U05,G15,videos/User_05/Gesture_15/U05_G15_V04.mp4,allo,left,B07,155,58.58
U05_G15_V05,U05,G15,videos/User_05/Gesture_15/U05_G15_V05.mp4,allo,left,B07,150,58.31
